avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,log_medincome,avg_cases_per_100,avg_deaths_per_100,case_fatality_rate,income_group,public_only_reliance,private_only_reliance,state,case_fatality_groups_three,case_fatality_groups_five,medincome_related_avg,residuals
45.0,21,213.3,458.9,44801,7674,16.5,0.0,"(42724.4, 45201]",43.6,42.0,45.6,"Pleasants County, West Virginia",55.0,9.0,47.1,4.3,50.1,7.3,45.6,8.2,71.6,53.8,51.8,36.8,17.7,97.14510215,0.275013096,0.0,0.0,56.79225717,2.966381015,10.709985739582528,0.5863956215793589,0.2736512900703675,0.4666666666666667,Middle,Middle,High,West Virginia,High,High,0.24632356166033686,0.10778404538752973
50.0,23,176.8,384.8,34341,8607,17.6,0.0,"(34218.1, 37413.8]",48.4,47.9,49.0,"Pocahontas County, West Virginia",56.4,10.0,54.9,8.0,47.4,10.0,50.7,5.7,60.0,40.0,37.8,44.9,23.0,96.75750259,1.483270093,0.0,0.0,53.27803051,4.256631709,10.444095254586585,0.5809225049378414,0.267224352271407,0.46,Low,High,Low,West Virginia,High,High,-0.7328202893605309,0.05351414923795439
183.0,73,169.8,435.3,41420,33940,17.6,0.0,"(40362.7, 42724.4]",42.3,40.4,43.5,"Preston County, West Virginia",53.3,18.0,44.6,5.9,46.4,9.0,49.5,7.0,63.5,46.8,43.8,39.3,21.1,94.16427578,3.972315064,0.156762992,0.328314946,56.80724824,4.038301415,10.631519134949576,0.5391868002357101,0.2150854449027696,0.3989071038251366,Middle,Middle,Middle,West Virginia,Middle,Middle,-0.27447311287273257,0.006784296441554816
328.0,114,171.5,497.2,59472,56848,10.0,211.0892204,"(54545.6, 61494.5]",41.0,40.4,41.6,"Putnam County, West Virginia",57.4,7.7,43.6,5.8,37.8,14.8,57.7,3.7,73.6,59.4,55.3,31.2,15.8,96.62520319,1.500106015,0.33924659,0.169623295,58.72299258,6.034482759,10.993260892537034,0.5769772023641992,0.2005347593582888,0.3475609756097561,High,Low,High,West Virginia,Low,Low,0.9495147659967059,-0.0031141923102586677
482.0,206,198.2,469.6,40270,77510,17.7,12.90156109,"(37413.8, 40362.7]",41.6,40.0,43.4,"Raleigh County, West Virginia",51.3,11.9,41.1,8.3,39.5,12.0,45.5,6.6,60.6,36.8,33.6,44.6,24.0,88.30214159,8.28099321,1.188641025,0.52488757,49.67065294,3.77850558,10.6033620538455,0.6218552444845826,0.2657721584311702,0.42738589211618255,Low,High,Low,West Virginia,Middle,Middle High,-0.4584194613951351,0.023362277361873574
161.0,68,168.6,405.2,37468,29126,20.8,0.0,"(37413.8, 40362.7]",43.2,41.7,45.1,"Randolph County, West Virginia",52.2,24.3,35.7,7.6,46.3,10.6,48.7,6.7,59.6,43.1,40.5,43.3,23.4,96.90447812,1.924059254,0.17708156,0.08854078,51.97613076,4.231027535,10.531242514329021,0.5527707203186157,0.23346837876811097,0.422360248447205,Low,High,Low,West Virginia,Middle,Middle High,-0.6217444894169278,0.014232907013334906
72.0,32,214.7,502.0,46383,9982,17.7,0.0,"(45201, 48021.6]",45.2,45.1,45.3,"Ritchie County, West Virginia",49.5,23.1,38.0,0.3,47.9,6.3,44.8,10.6,57.4,38.9,37.0,46.9,24.3,98.234714,0.473372781,0.0,0.029585799,49.74632166,6.267539757,10.744688291770704,0.721298337006612,0.3205770386696053,0.4444444444444444,Middle,High,Low,West Virginia,High,Middle High,-0.3548309648107415,0.02728890431553993
89.0,41,204.0,449.2,33041,14435,23.1,0.0,"[22640, 34218.1]",44.2,43.2,45.0,"Roane County, West Virginia",53.9,26.0,45.8,10.0,46.5,8.2,41.3,8.9,51.6,36.0,32.9,51.8,32.6,97.9365947,0.020497404,0.12981689,0.204974037,52.19686649,2.353331124,10.405504493520723,0.6165569795635608,0.284031866989955,0.4606741573033708,Low,High,Low,West Virginia,High,High,-1.1812840853086088,0.019717002433011943
76.0,36,170.4,377.1,32456,13239,25.8,0.0,"[22640, 34218.1]",46.3,46.9,46.0,"Summers County, West Virginia",53.5,20.0,46.2,8.4,40.5,7.6,42.2,10.0,60.2,38.7,35.2,49.6,24.7,93.04489073,5.06497342,0.147666864,0.191966923,50.44770774,3.812668868,10.387640604886283,0.5740614850064205,0.27192386131883073,0.47368421052631576,Low,High,Low,West Virginia,High,High,-0.8017096814660182,0.06801910510018233
87.0,39,172.2,400.9,40305,16912,16.8,0.0,"(37413.8, 40362.7]",43.0,41.6,44.5,"Taylor County, West Virginia",52.3,9.2,44.6,5.0,43.6,11.7,48.9,9.5,63.7,45.9,43.9,42.6,20.6,97.26100018,0.948341874,0.960122519,0.035341933,52.0647653,6.801152738,10.604230809717702,0.5144276253547777,0.23060548722800378,0.4482758620689655,Low,Middle,Middle,West Virginia,High,Middle High,-0.3113853698524402,0.05697380002129593
56.0,19,168.1,528.4,36466,6966,17.1,0.0,"(34218.1, 37413.8]",47.7,47.0,48.4,"Tucker County, West Virginia",60.5,7.0,50.6,0.0,52.7,7.1,51.7,7.6,68.0,40.6450144381829,46.1,39.3,17.9,98.16408491,0.229489386,0.602409639,0.0,56.87707641,3.868613139,10.50413559859915,0.8039046798736722,0.2727533735285673,0.3392857142857143,Low,Middle,Low,West Virginia,Low,Low,-0.2688798688708557,-0.034370323039842554
61.0,27,199.1,468.3,41019,8975,15.8,0.0,"(40362.7, 42724.4]",46.2,45.6,46.9,"Tyler County, West Virginia",53.5,19.0,44.1,6.3,49.2,7.2,44.1,10.9,62.3,41.7,38.9,43.0,19.8,98.73796081,0.166057788,0.0,0.022141038,52.40597345,1.988950276,10.621790652977191,0.6796657381615598,0.3008356545961003,0.4426229508196721,Low,Middle,Low,West Virginia,High,Middle High,-0.34747991538007406,0.04557567142061697
142.0,60,189.5,453.7,38387,24758,19.7,0.0,"(37413.8, 40362.7]",41.8,41.2,42.5,"Upshur County, West Virginia",51.5,9.1,39.1,6.1,48.4,9.3,48.2,8.0,59.7,45.0,41.3,40.2,23.3,97.41449511,1.099348534,0.236156352,0.052931596,53.55768173,5.300938708,10.555474139590984,0.5735519831973503,0.24234590839324663,0.4225352112676056,Low,High,Middle,West Virginia,Middle,Middle High,-0.5788834230844264,0.01481824250169167
236.0,102,183.8,433.2,37242,40971,20.0,24.40750775,"(34218.1, 37413.8]",42.5,41.3,43.5,"Wayne County, West Virginia",48.9,13.4,43.3,3.2,40.9,7.5,43.3,9.9,54.6,39.7,37.0,45.6,27.1,97.9300706,0.361454493,0.132533314,0.214462999,47.52860823,4.112005292,10.525192435641708,0.5760171828854556,0.24895657904371385,0.4322033898305085,Low,High,Low,West Virginia,High,Middle High,-0.8659373820275206,0.0035574149988329418
65.0,33,259.5,511.9,29331,8755,26.1,114.2204455,"[22640, 34218.1]",46.3,45.5,46.6,"Webster County, West Virginia",54.1,10.4,54.6,2.8,43.0,5.3,40.2,14.8,45.1,31.2,28.2,53.3,35.4,97.98364512,0.123221687,0.369665061,0.0,48.72652431,4.203539823,10.286400256173781,0.7424328954882925,0.37692747001713306,0.5076923076923077,Low,High,Low,West Virginia,High,High,-1.6406053509188576,0.04006092940480166
120.0,50,202.6,514.6,40013,15816,18.5,0.0,"(37413.8, 40362.7]",46.0,44.6,47.2,"Wetzel County, West Virginia",51.4,19.8,52.5,3.2,48.7,6.0,41.7,8.1,63.5,42.7,39.7,44.6,21.3,98.44030451,0.117596088,0.470384354,0.0,51.70881226,6.161137441,10.596959680295013,0.7587253414264037,0.3161355589276682,0.4166666666666667,Low,Middle,Low,West Virginia,Middle,Middle,-0.3329040597843843,0.02454385928308489
35.0,14,185.8,455.3,38600,5880,20.3,0.0,"(37413.8, 40362.7]",45.0,45.4,44.0,"Wirt County, West Virginia",52.2,21.1,31.6,2.3,47.6,7.8,47.9,8.4,61.6,46.7,44.0,41.4,23.5,97.41482623,0.838897449,0.0,0.119842493,51.76954733,5.968928863,10.561007555452923,0.5952380952380952,0.2380952380952381,0.4,Low,High,Middle,West Virginia,Middle,Middle,-0.4808109895843635,8.01119252521465e-05
554.0,217,185.5,488.8,41932,86452,17.2,173.5066858,"(40362.7, 42724.4]",42.5,41.1,44.0,"Wood County, West Virginia",51.1,15.8,36.5,4.2,38.1,12.2,52.4,8.6,63.0,45.49175997798011,42.2,42.0,22.7,96.18988205,1.059393015,0.607678,0.251851338,47.88351017,6.23870268,10.643804537572464,0.6408180261879425,0.25100633877758755,0.3916967509025271,Middle,High,Middle,West Virginia,Middle,Middle,-0.27669113403217915,-0.0024779198208352837
134.0,69,235.4,447.8,34419,22151,22.8,0.0,"(34218.1, 37413.8]",42.8,41.5,44.2,"Wyoming County, West Virginia",55.7,23.3,33.7,3.6,46.0,4.5,34.6,10.1,54.6,38.3,36.7,49.9,28.7,97.72588122,0.782821657,0.0,0.126825855,54.03848244,6.018614271,10.446364016467253,0.6049388289467744,0.31149835221886146,0.5149253731343284,Low,High,Low,West Virginia,High,High,-0.9831730345730734,0.08627939830265285
164.0,73,206.0,467.9,42063,20148,17.8,0.0,"(40362.7, 42724.4]",51.4,49.7,53.3,"Adams County, Wisconsin",50.9,21.5,44.6,3.3,43.7,8.5,42.2,10.1,63.9,38.9,34.1,50.8,22.6,93.18859713,3.051195541,0.391178915,0.718791257,54.12278449,3.861129137,10.646923773389242,0.813976573357157,0.36231884057971014,0.4451219512195122,Middle,High,Low,Wisconsin,High,Middle High,-0.2289855369407655,0.054640634507754804
90.0,45,217.5,451.5,41294,15843,14.9,0.0,"(40362.7, 42724.4]",42.2,40.8,42.8,"Ashland County, Wisconsin",45.9,8.9,31.3,6.0,35.0,14.6,58.2,7.9,62.7,46.2,39.4,42.5,23.9,84.96217095,0.525229788,0.518977052,0.175076596,42.79547484,6.460336538,10.628472489944825,0.5680742283658398,0.2840371141829199,0.5,Middle,High,Middle,Wisconsin,High,High,-0.3172749183134143,0.1045942112727693
254.0,112,168.4,412.1,46375,45563,13.7,1097.381647,"(45201, 48021.6]",43.9,42.0,45.6,"Barron County, Wisconsin",55.8,15.6,44.4,3.3,39.8,10.6,60.0,6.0,68.4,50.9,43.2,39.2,19.0,95.66169067,1.267346671,0.474981395,0.709188811,52.64644351,5.884312202,10.744515799909736,0.5574698768737791,0.24581348901520972,0.4409448818897638,Middle,Middle,Middle,Wisconsin,High,Middle High,0.16141307599029808,0.06893033523603137
88.0,42,171.7,369.9,44395,14977,13.6,0.0,"(42724.4, 45201]",50.8,50.5,51.1,"Bayfield County, Wisconsin",58.5,14.2,28.8,4.5,30.2,18.9,54.1,7.2,65.9,47.472447781352685,37.2,44.1,21.0,86.37873754,0.664451827,0.445182724,0.252491694,52.79664691,5.547054323,10.700882129466427,0.5875676036589437,0.28042999265540497,0.4772727272727273,Middle,Middle,Middle,Wisconsin,High,High,-0.038217540808284586,0.09499886392009216
1214.0,406,158.6,479.1,54141,258718,12.0,1213.676667,"(51046.4, 54545.6]",36.8,35.7,37.9,"Brown County, Wisconsin",51.4,16.8,28.7,9.0,31.3,20.0,65.4,6.1,72.5,60.0,54.6,30.0,17.2,86.45045286,2.359873899,3.026496072,2.879666453,49.80425278,5.921762149,10.899347033629407,0.46923677517606044,0.15692762003416846,0.3344316309719934,High,Middle,High,Wisconsin,Low,Low,0.6764673891066912,-0.020757636295538562
71.0,33,166.4,385.7,50998,13192,10.5,151.6070346,"(48021.6, 51046.4]",45.0,45.1,44.9,"Buffalo County, Wisconsin",59.0,14.5,39.0,5.5,42.5,12.4,64.7,3.7,73.4,56.7,49.3,34.5,16.0,97.49230423,0.473008484,0.090096854,0.848412043,54.08074857,7.17472119,10.839541695251233,0.5382049727107338,0.2501516070345664,0.4647887323943662,High,Low,High,Wisconsin,High,High,0.5882078687931671,0.11329281913843925
103.0,50,190.1,399.2,41810,15159,16.5,0.0,"(40362.7, 42724.4]",50.9,50.6,51.4,"Burnett County, Wisconsin",59.0,14.7,34.9,6.8,40.0,11.9,50.3,7.5,64.2,45.39064926097984,34.3,48.2,23.7,91.5416721,0.482587714,0.410851702,0.254336768,51.08041575,4.96054115,10.640890824350612,0.6794643446137608,0.32983706049211686,0.4854368932038835,Middle,High,Middle,Wisconsin,High,High,-0.22540386616221778,0.09618669449599448
238.0,79,157.9,474.1,68430,49762,5.9,0.0,"(61494.5, 125635]",39.0,38.4,39.8,"Calumet County, Wisconsin",62.0,14.6,27.9,11.9,33.8,20.6,69.4,3.1,84.1,72.2,66.3,22.4,10.6,94.67772455,0.779016869,2.411530255,0.696485366,62.98229565,4.330985915,11.133566603946543,0.4782765965998151,0.1587556770226277,0.3319327731092437,High,Low,High,Wisconsin,Low,Low,1.8146248120712083,0.02434673532462045
356.0,123,160.1,482.4,52485,63531,10.7,487.9507642,"(51046.4, 54545.6]",40.6,39.1,42.0,"Chippewa County, Wisconsin",55.6,14.2,36.1,7.0,38.5,13.5,61.8,5.1,73.4,56.9,50.8,33.9,15.7,95.12569413,1.358983689,1.202360423,0.229397712,55.24062236,5.497771174,10.868282693469897,0.5603563614613338,0.19360627095433725,0.3455056179775281,High,Low,High,Wisconsin,Low,Low,0.6499611154581466,-0.005990295278398838
184.0,70,157.6,455.2,45316,34445,16.0,0.0,"(45201, 48021.6]",37.1,36.4,38.4,"Clark County, Wisconsin",58.2,37.3,35.4,2.7,43.3,8.4,61.2,4.8,56.6,41.9,34.1,34.0,17.6,97.12034301,0.402688452,0.446144041,0.625760473,57.41970774,9.86429301,10.72141544999338,0.5341849325010887,0.20322252866889243,0.3804347826086957,Middle,Middle,Low,Wisconsin,Middle,Low Middle,-0.43671132109994093,-0.04000373886385772
323.0,123,176.6,476.1,59020,56743,8.8,0.0,"(54545.6, 61494.5]",42.0,41.3,42.7,"Columbia County, Wisconsin",54.9,18.5,39.2,8.1,34.9,15.8,65.0,5.8,78.2,61.6,55.8,29.4,12.9,95.67367993,1.513947038,0.531736358,0.374511986,54.30466505,4.654466449,10.98563164849693,0.5692332093826551,0.21676682586398324,0.38080495356037153,High,Low,High,Wisconsin,Middle,Low Middle,1.146766576533251,0.049006928366337854
109.0,43,176.4,466.4,43562,16391,14.7,122.0181807,"(42724.4, 45201]",45.9,44.2,47.1,"Crawford County, Wisconsin",52.3,8.9,48.5,4.9,42.7,10.1,55.6,6.5,67.4,49.0,43.9,41.0,20.3,96.23248195,1.789722745,0.370078262,0.145604562,51.27585686,5.300353357,10.681940489675172,0.6649990848636447,0.26233908852419013,0.3944954128440367,Middle,Middle,Middle,Wisconsin,Middle,Middle,-0.002368768247577202,0.018377139510743212
2015.0,707,153.8,430.7,61937,523643,13.4,129.8594653,"(61494.5, 125635]",34.6,33.7,35.6,"Dane County, Wisconsin",47.5,6.3,21.9,21.4,19.0,28.3,69.5,4.9,82.5,59.02778798460156,62.8,22.6,10.2,84.4213423,5.199353976,5.404960427,1.885542476,45.26843317,4.458527742,11.033873018385874,0.3848041509196151,0.1350156499752694,0.35086848635235734,High,Low,High,Wisconsin,Low,Low,1.469840291683364,0.036716485880436356
463.0,201,178.9,437.3,54359,88502,9.9,0.0,"(51046.4, 54545.6]",42.0,40.4,43.7,"Dodge County, Wisconsin",51.1,15.0,45.6,6.2,40.2,11.5,60.1,6.0,77.7,57.6,51.7,30.3,13.9,93.82361909,2.096061978,0.603069556,0.927191209,53.53820299,4.49736915,10.903365472216551,0.5231520191634087,0.2271135115590608,0.43412526997840173,High,Low,High,Wisconsin,High,Middle High,0.9297203475742489,0.10027538144458747
208.0,77,158.7,449.3,49717,27554,11.0,1778.326196,"(48021.6, 51046.4]",51.7,50.2,53.2,"Door County, Wisconsin",62.6,20.8,31.0,11.1,32.9,19.7,55.6,6.2,75.8,51.40137360095213,42.4,39.5,15.5,96.61750388,0.540910894,0.479607659,0.393061916,56.50832819,4.481380181,10.814102205912047,0.7548813239457066,0.27945125934528564,0.3701923076923077,Middle,Low,Middle,Wisconsin,Low,Low Middle,0.6477170939805783,0.028545338467327375
187.0,104,192.8,354.7,46475,43601,13.9,0.0,"(45201, 48021.6]",40.6,39.8,41.3,"Douglas County, Wisconsin",47.6,10.9,26.9,7.5,33.2,15.4,59.9,7.0,66.5,51.4,47.1,37.9,20.6,92.94732756,1.102764903,1.137012261,0.264846229,44.24412034,6.150455775,10.746669812589644,0.42888924565950326,0.23852663929726384,0.5561497326203209,Middle,Middle,Middle,Wisconsin,High,High,0.07633914027512961,0.17633810527542232
177.0,72,155.6,396.1,52224,44497,13.9,0.0,"(51046.4, 54545.6]",34.1,33.4,35.0,"Dunn County, Wisconsin",47.6,4.5,25.4,5.5,34.6,16.2,62.0,6.1,72.4,57.5,50.2,32.3,16.8,94.42242804,0.597839625,2.096967776,0.23551258,51.38981814,5.116736739,10.863297438323778,0.39777962559273655,0.16180866125806234,0.4067796610169492,High,Middle,High,Wisconsin,Middle,Middle,0.5921606333514264,0.051180021081461136
454.0,177,163.4,440.9,48102,102105,14.4,675.7749376,"(48021.6, 51046.4]",33.8,33.0,34.7,"Eau Claire County, Wisconsin",46.4,6.9,26.6,8.3,26.9,19.9,65.3,5.8,74.8,60.1,54.2,29.4,14.6,92.75184882,0.737551959,3.447833256,0.233015077,46.89544532,4.346348463,10.781079035271006,0.44464032123794134,0.17335096224474805,0.3898678414096916,Middle,Low,High,Wisconsin,Middle,Middle,0.533686688548786,0.04411714550515017
23.0,13,171.9,308.2,44562,4464,12.8,0.0,"(42724.4, 45201]",51.1,50.8,51.3,"Florence County, Wisconsin",59.9,23.9,15.7,0.0,39.2,12.0,51.1,7.2,68.9,48.1,38.9,41.8,17.6,98.45844504,0.201072386,0.067024129,0.0,57.93067227,3.462050599,10.70463675689735,0.5152329749103943,0.29121863799283154,0.5652173913043478,Middle,Middle,Middle,Wisconsin,High,High,0.10960219741125218,0.1952547079903959
579.0,206,159.4,477.0,52149,101973,9.9,235.3564179,"(51046.4, 54545.6]",41.0,40.1,41.8,"Fond du Lac County, Wisconsin",54.8,10.6,33.8,6.2,38.5,14.8,64.6,5.3,77.1,60.3,54.8,30.6,14.4,93.58516484,1.164638933,1.315737834,1.864207221,53.51968638,4.541733098,10.86186028478965,0.5677973581242094,0.20201425867631628,0.35578583765112265,High,Low,High,Wisconsin,Low,Low Middle,0.8097649293916765,0.019473713109571744
68.0,25,166.4,490.6,41418,9057,17.0,4306.06161,"(40362.7, 42724.4]",45.3,44.4,46.4,"Forest County, Wisconsin",52.8,18.9,42.2,4.4,40.7,8.8,47.6,10.1,59.8,40.1,35.1,43.9,20.4,82.26229508,0.491803279,0.153005464,0.0,51.39107612,7.250418293,10.631470847931531,0.750800485812079,0.27602959037208785,0.36764705882352944,Middle,Middle,Low,Wisconsin,Low,Low Middle,-0.4483136432640728,-0.03965953727442845
257.0,108,166.9,428.2,46972,52250,15.0,0.0,"(45201, 48021.6]",36.1,33.2,39.7,"Grant County, Wisconsin",48.6,8.4,23.8,4.7,38.7,13.1,62.2,4.6,74.8,58.4,50.5,30.4,13.9,96.73716716,1.303190973,0.736079551,0.273844899,51.66349565,5.174434328,10.757306958484971,0.49186602870813395,0.20669856459330144,0.42023346303501946,Middle,Low,High,Wisconsin,Middle,Middle High,0.48675920453303156,0.07448276713047802
187.0,74,158.4,420.0,53328,37186,8.7,0.0,"(51046.4, 54545.6]",42.2,41.3,43.2,"Green County, Wisconsin",56.7,10.5,40.9,12.4,39.0,14.8,67.6,3.5,78.2,53.83446718154488,53.9,30.2,13.8,97.19792679,0.296944174,0.639779721,0.410322859,55.2736352,5.46031746,10.88421680054752,0.5028774269886517,0.19899962351422582,0.39572192513368987,High,Low,High,Wisconsin,Middle,Middle,0.9103849490839818,0.06392389993965619
89.0,32,152.3,447.2,61802,17110,8.2,0.0,"(61494.5, 125635]",40.9,36.3,40.7,"Seward County, Nebraska",58.1,4.3,22.7,6.2,29.5,18.0,63.4,3.5,83.4,67.6,55.0,24.3,9.0,96.47605601,0.352982704,0.482409695,1.194258148,60.49149338,9.675645959,11.031691005381676,0.5201636469900642,0.1870251315020456,0.3595505617977528,High,Low,High,Nebraska,Low,Low Middle,1.506499242094963,0.04909191533743684
29.0,15,169.9,356.1,40351,5220,16.0,191.5708812,"(37413.8, 40362.7]",46.1,45.2,47.8,"Sheridan County, Nebraska",56.5,30.1,26.2,5.4,31.1,17.2,61.2,1.4,64.9,44.15806785250453,28.1,38.3,17.8,84.54854552,0.434454099,0.547789951,0.491122025,52.45683931,5.360824742,10.605371456538457,0.5555555555555556,0.28735632183908044,0.5172413793103449,Low,Middle,Middle,Nebraska,High,High,-0.25312127250049055,0.13086378927814862
20.0,10,187.4,400.6,43883,3091,12.1,0.0,"(42724.4, 45201]",49.5,47.7,50.5,"Sherman County, Nebraska",61.0,11.9,14.8,14.2,42.3,10.0,62.2,3.1,75.6,55.9,44.3,35.3,14.8,97.90794979,1.223044738,0.193112327,0.418410042,53.95787945,7.992565056,10.689282280329282,0.6470397929472662,0.3235198964736331,0.5,Middle,Low,High,Nebraska,High,High,0.3960460886368544,0.1575322854391074
16.0,10,138.2,221.5,55955,5937,9.2,0.0,"(54545.6, 61494.5]",38.8,36.8,41.4,"Stanton County, Nebraska",62.7,12.4,29.1,5.3,35.0,14.2,68.3,2.6,76.1,60.8,48.8,28.0,12.4,97.18796251,0.559118566,0.263114619,0.345337938,61.73052088,5.678233438,10.932303075252127,0.269496378642412,0.16843523665150748,0.625,High,Low,High,Nebraska,High,High,0.9208618609947559,0.284584148778888
40.0,13,120.2,432.5,49517,5163,10.7,0.0,"(48021.6, 51046.4]",48.9,47.6,50.9,"Thayer County, Nebraska",67.0,21.5,22.7,9.2,37.0,14.8,54.5,1.7,74.0,54.6,39.3,36.1,16.8,97.10536472,0.057892706,0.0,0.0,59.54720205,6.35451505,10.810071323940141,0.7747433662599265,0.2517915940344761,0.325,Middle,Middle,High,Nebraska,Low,Low,0.5548806821065799,-0.024033677248190277
30.0,14,215.0,453.6,41344,7064,34.0,0.0,"(40362.7, 42724.4]",28.6,27.5,30.3,"Thurston County, Nebraska",40.9,30.2,32.9,3.0,35.5,9.2,54.5,14.4,39.9,31.5,26.1,39.1,28.4,41.41952203,0.100777426,0.56147423,0.388712928,41.69865643,8.467741935,10.629682587142273,0.42468856172140423,0.19818799546998866,0.4666666666666667,Middle,High,Low,Nebraska,High,High,-1.3859202058495195,-0.02230409035455705
24.0,12,156.3,350.1,44726,4154,12.3,0.0,"(42724.4, 45201]",46.0,44.2,46.6,"Valley County, Nebraska",64.2,17.2,34.4,3.1,42.6,14.5,67.0,1.4,70.5,47.73021656416046,35.6,38.3,16.9,98.30747532,0.070521862,0.0,0.023507287,56.87928308,5.01285347,10.708310266986663,0.5777563793933558,0.2888781896966779,0.5,Middle,Middle,Middle,Nebraska,High,High,0.19155127856395518,0.13660327937334588
104.0,39,159.2,431.4,69191,20248,7.4,0.0,"(61494.5, 125635]",41.2,40.1,42.4,"Washington County, Nebraska",63.5,13.0,24.9,11.2,31.1,22.6,68.0,1.4,82.4,68.2,58.2,22.9,8.3,97.27995261,0.676309424,0.098731303,0.306067039,62.95743092,5.725611099,11.144626075344043,0.5136309758988542,0.19261161596207033,0.375,High,Low,High,Nebraska,Low,Low Middle,1.7663936739002088,0.06043762686012294
39.0,15,142.1,392.0,53290,9367,13.6,0.0,"(51046.4, 54545.6]",30.1,27.2,32.2,"Wayne County, Nebraska",53.9,3.6,17.7,2.4,20.5,25.8,66.8,3.0,82.7,66.6,57.2,22.2,9.1,95.25729443,3.342175066,0.021220159,0.732095491,58.74285714,5.981533521,10.883503975290829,0.41635528984733644,0.16013664994128324,0.38461538461538464,High,Low,High,Nebraska,Middle,Low Middle,1.120133512927849,0.0712841294793759
31.0,12,162.7,495.5,40979,3625,12.7,0.0,"(40362.7, 42724.4]",47.5,45.5,49.0,"Webster County, Nebraska",57.2,28.0,31.1,3.5,36.1,12.9,56.7,4.7,69.1,50.4,38.5,38.3,17.7,95.53692183,0.054097917,1.379496889,0.513930214,54.25257732,3.524229075,10.620815019347765,0.8551724137931035,0.3310344827586207,0.3870967741935484,Low,Middle,Middle,Nebraska,Middle,Low Middle,-0.02980300695861715,0.017954836215508696
72.0,33,164.7,389.2,51335,13806,10.6,0.0,"(51046.4, 54545.6]",41.3,38.2,43.6,"York County, Nebraska",56.5,13.6,25.8,5.3,32.6,19.0,65.5,2.0,77.4,58.2,44.1,28.9,11.6,95.60940326,0.933092224,0.224231465,0.701627486,55.1213419,6.993486459,10.846128059733065,0.5215123859191656,0.23902651021295088,0.4583333333333333,High,Low,High,Nebraska,High,High,0.7900489731500138,0.12325232679565074
